id,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,connRef,consumption,cur,curConvert,curStatus,curVal,disMacro,disabled,elec,energy,entering,enum,equipRef,flow,groupRef,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,lastSynced,leaving,navName,noTagMatch,objectId,opcConnRef,opcCur,opcPoint,point,pointType,power,primaryLoop,quantityID,sensor,siemens,siteRef,sourceID,sqlConnRef,sqlPoint,sqlSource,submeterAdd,temp,tlName,toTag,tz,unit,unknownConn,utilityPoint,volume,water,mod
@p:ubcv:r:25547744-03df6faf Osborne Unsorted Points OCA1BI,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL258,✓,OCA1BI,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-04-17T15:31:56-07:00 Los_Angeles,"bacnet::ConfirmedServiceErr: [35] svc=READ_RANGE cls=OBJECT code=UNKNOWN_OBJECT ","","",191951,2019-11-05T08:09:38-08:00 Los_Angeles,fault,"","",Number,2020-05-10T22:25:50.997-07:00 Los_Angeles,"",OCA1BI,✓,AV78,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_258,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.881Z UTC
@p:ubcv:r:254e243c-92b8657d Osborne Water Main Meter Consumption OPC,"","","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,"",✓,"",ok,122434.9921875m³,$equipRef $navName,✓,"","","","",@p:ubcv:r:2124b7f0-17368744 Osborne Water Main Meter,"",@p:ubcv:r:21697fca-0e009e6f Osborne Utilities,✓,"",15min,"",2020-05-12T15:45:00-07:00 Los_Angeles,"","",consumption,16021,2019-11-25T12:00:00-08:00 Los_Angeles,ok,✓,"",Number,"","",Consumption OPC,"","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Osborne_431.Water_Volume,✓,✓,"","","","",✓,"",@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","","","",Los_Angeles,m³,"",✓,✓,✓,2020-04-28T00:03:35.258Z UTC
@p:ubcv:r:25547744-58a221e6 Osborne Unsorted Points OCA2BO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL100,✓,OCA2BO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:26-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:43-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.026-07:00 Los_Angeles,"",OCA2BO,✓,AV34,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_100,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.884Z UTC
@p:ubcv:r:25547744-c5ae07fc Osborne Unsorted Points OCVA2VRT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL204,✓,OCVA2VRT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2019-10-25T11:19:47-07:00 Los_Angeles,"","","",1,2019-10-25T11:19:47-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:32.822-07:00 Los_Angeles,"",OCVA2VRT,✓,AV65,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_204,"",Los_Angeles,%,"","","","",2020-04-30T11:03:00.478Z UTC
@p:ubcv:r:25547744-d58de9b3 Osborne Unsorted Points OCA1TM1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL84,✓,OCA1TM1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T14:01:05-07:00 Los_Angeles,"","","",601576,2019-11-05T09:51:42-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.041-07:00 Los_Angeles,"",OCA1TM1,✓,AV27,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_84,"",Los_Angeles,_,"","","","",2020-04-30T11:03:00.214Z UTC
@p:ubcv:r:25547744-50adbd13 Osborne Unsorted Points OCA2LT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL115,✓,OCA2LT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","OFF,ON",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-04-16T14:54:51-07:00 Los_Angeles,"","","",9,2019-10-25T11:19:43-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T15:49:33.432-07:00 Los_Angeles,"",OCA2LT,✓,BI2,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_115,"",Los_Angeles,"","","","","",2020-04-30T11:03:00.485Z UTC
@p:ubcv:r:25547744-1f938d05 Osborne Unsorted Points OCA2CD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL102,✓,OCA2CD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:26-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:43-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.058-07:00 Los_Angeles,"",OCA2CD,✓,AO2,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_102,"",Los_Angeles,%,"","","","",2020-04-09T19:01:56.696Z UTC
@p:ubcv:r:25547744-08c2e009 Osborne Unsorted Points OCA1RFX,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL248,✓,OCA1RFX,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","HAND,AUTO",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-04-16T14:55:17-07:00 Los_Angeles,"","","",6,2019-10-25T11:19:41-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T15:49:33.454-07:00 Los_Angeles,"",OCA1RFX,✓,BI5,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_248,"",Los_Angeles,"","","","","",2020-04-30T11:03:00.483Z UTC
@p:ubcv:r:25547744-3b8bab53 Osborne Unsorted Points OCA1CO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL12,✓,OCA1CO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-11T18:59:29-07:00 Los_Angeles,"","","",102875,2019-11-05T02:27:45-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.075-07:00 Los_Angeles,"",OCA1CO,✓,AV3,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_12,"",Los_Angeles,_,"","","","",2020-04-30T11:03:00.116Z UTC
@p:ubcv:r:25547744-15596554 Osborne Unsorted Points OCA2DBS,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL106,✓,OCA2DBS,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:26-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:43-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.091-07:00 Los_Angeles,"",OCA2DBS,✓,AV36,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_106,"",Los_Angeles,°C,"","","","",2020-04-09T19:01:56.698Z UTC
@p:ubcv:r:25547744-c4cb458f Osborne Unsorted Points OCVA1HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL187,✓,OCVA1HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:30-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:47-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.107-07:00 Los_Angeles,"",OCVA1HV,✓,AO4,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_187,"",Los_Angeles,%,"","","","",2020-04-09T19:01:56.699Z UTC
@p:ubcv:r:25547744-560b7c1a Osborne Unsorted Points OCA1EF1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL21,✓,OCA1EF1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","OFF,ON",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T14:01:05-07:00 Los_Angeles,"","","",342,2019-11-01T14:22:45-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T15:49:36.124-07:00 Los_Angeles,"",OCA1EF1,✓,BO0,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_21,"",Los_Angeles,"","","","","",2020-04-30T11:03:00.486Z UTC
@p:ubcv:r:25547744-09ba33f6 Osborne Unsorted Points OCA2TM1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL167,✓,OCA2TM1,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:29-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:46-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.14-07:00 Los_Angeles,"",OCA2TM1,✓,AV58,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_167,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.89Z UTC
@p:ubcv:r:25547744-fad7ffc5 Osborne Unsorted Points OCA2MAO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL118,✓,OCA2MAO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:26-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:43-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.156-07:00 Los_Angeles,"",OCA2MAO,✓,AV41,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_118,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.892Z UTC
@p:ubcv:r:25547744-cdb90132 Osborne Unsorted Points OCA2P07,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL138,✓,OCA2P07,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:28-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:45-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.172-07:00 Los_Angeles,"",OCA2P07,✓,AV51,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_138,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.893Z UTC
@p:ubcv:r:25547744-a3c5554c Osborne Unsorted Points OCA2RE,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL139,✓,OCA2RE,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","OFF,ON",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2019-10-25T16:23:07-07:00 Los_Angeles,"","","",2,2019-10-25T11:19:45-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T15:49:33.075-07:00 Los_Angeles,"",OCA2RE,✓,BV11,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_139,"",Los_Angeles,"","","","","",2020-04-30T11:03:00.504Z UTC
@p:ubcv:r:25547744-ce138832 Osborne Unsorted Points OCVA3HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL209,✓,OCVA3HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-04-24T10:50:35-07:00 Los_Angeles,"bacnet::ConfirmedServiceErr: [36] svc=READ_RANGE cls=OBJECT code=UNKNOWN_OBJECT ","","",200111,2019-11-05T08:09:48-08:00 Los_Angeles,fault,"","",Number,2020-05-10T22:25:51.043-07:00 Los_Angeles,"",OCVA3HV,✓,AO10,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_209,"",Los_Angeles,%,"","","","",2020-04-09T19:01:56.703Z UTC
@p:ubcv:r:25547744-06c95ed5 Osborne Unsorted Points OCA2RFO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL146,✓,OCA2RFO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T14:00:23-07:00 Los_Angeles,"","","",5443,2019-11-01T18:42:14-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.188-07:00 Los_Angeles,"",OCA2RFO,✓,AV53,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_146,"",Los_Angeles,Hz,"","","","",2020-04-30T11:03:00.253Z UTC
@p:ubcv:r:25547744-1e48fab1 Osborne Unsorted Points OCVA4HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL223,✓,OCVA4HV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:31-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:48-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.204-07:00 Los_Angeles,"",OCVA4HV,✓,AO13,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_223,"",Los_Angeles,%,"","","","",2020-04-09T19:01:56.705Z UTC
@p:ubcv:r:25547e6e-0d9994bd Osborne Unsorted Points OCA1BD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL7,✓,OCA1BD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-04-17T15:31:56-07:00 Los_Angeles,"bacnet::ConfirmedServiceErr: [23] svc=READ_RANGE cls=OBJECT code=UNKNOWN_OBJECT ","","",191924,2019-11-05T08:40:50-08:00 Los_Angeles,fault,"","",Number,2020-05-10T22:25:51.005-07:00 Los_Angeles,"",OCA1BD,✓,AV1,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_7,"",Los_Angeles,_,"","","","",2020-04-09T19:15:01.896Z UTC
@p:ubcv:r:25547e6e-f59f607e Osborne Unsorted Points OCA1RFX,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL249,✓,OCA1RFX,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","HAND,AUTO",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:24-07:00 Los_Angeles,"","","",221923,2019-11-05T08:39:41-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T15:49:36.22-07:00 Los_Angeles,"",OCA1RFX,✓,BI5,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_249,"",Los_Angeles,"","","","","",2020-02-12T22:08:01.61Z UTC
@p:ubcv:r:25547744-527238c5 Osborne Unsorted Points OCA1MRCT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL44,✓,OCA1MRCT,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T13:03:22-07:00 Los_Angeles,"","","",1481,2019-11-01T14:24:50-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.236-07:00 Los_Angeles,"",OCA1MRCT,✓,AV16,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_44,"",Los_Angeles,%,"","","","",2020-04-30T11:03:00.129Z UTC
@p:ubcv:r:25547744-4107d433 Osborne Unsorted Points OCA2MAO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL117,✓,OCA2MAO,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T13:02:56-07:00 Los_Angeles,"","","",1823,2019-11-01T14:24:08-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.251-07:00 Los_Angeles,"",OCA2MAO,✓,AV41,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_117,"",Los_Angeles,_,"","","","",2020-04-30T11:03:00.234Z UTC
@p:ubcv:r:25547744-fbe65006 Osborne Unsorted Points OCVA5CO2,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL232,✓,OCVA5CO2,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-08T19:41:25-07:00 Los_Angeles,"","","",7531,2019-11-04T09:26:24-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.267-07:00 Los_Angeles,"",OCVA5CO2,✓,AI11,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_232,"",Los_Angeles,ppm,"","","","",2020-04-30T11:02:59.568Z UTC
@p:ubcv:r:25547744-4c4c89da Osborne Unsorted Points OCA2OTPH,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL254,✓,OCA2OTPH,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:40:33-07:00 Los_Angeles,"","","",6753,2019-11-04T19:33:49-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.293-07:00 Los_Angeles,"",OCA2OTPH,✓,AV74,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_254,"",Los_Angeles,°C,"","","","",2020-04-30T11:03:00.245Z UTC
@p:ubcv:r:25547744-60bc5059 Osborne Unsorted Points OCT101:VLV COMD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL281,✓,OCT101:VLV COMD,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2019-11-05T13:50:00-08:00 Los_Angeles,"bacnet::ConfirmedServiceErr: [38] svc=READ_RANGE cls=OBJECT code=UNKNOWN_OBJECT ","","",240,2019-11-05T09:51:49-08:00 Los_Angeles,fault,"","",Number,2020-05-10T22:25:50.952-07:00 Los_Angeles,"",OCT101:VLV COMD,✓,AO12352,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",304200_TrendLog_281,"",Los_Angeles,%,"","","","",2020-04-09T19:01:56.711Z UTC
@p:ubcv:r:25547744-b7925944 Osborne Unsorted Points OCA2RFV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL148,✓,OCA2RFV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:46:34-07:00 Los_Angeles,"","","",190702,2019-11-05T08:05:56-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.316-07:00 Los_Angeles,"",OCA2RFV,✓,AO18,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_148,"",Los_Angeles,_,"","","","",2020-04-30T11:02:59.572Z UTC
@p:ubcv:r:25547744-1db875a1 Osborne Unsorted Points OCA1P05,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL51,✓,OCA1P05,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2019-10-25T16:22:52-07:00 Los_Angeles,"","","",2,2019-10-25T11:19:40-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:32.976-07:00 Los_Angeles,"",OCA1P05,✓,AV19,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_51,"",Los_Angeles,_,"","","","",2020-04-30T11:03:00.203Z UTC
@p:ubcv:r:25547744-01f7ce19 Osborne Unsorted Points OCA2OV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL261,✓,OCA2OV,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:27-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:44-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.331-07:00 Los_Angeles,"",OCA2OV,✓,AV81,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_261,"",Los_Angeles,_,"","","","",2020-04-30T11:03:00.246Z UTC
@p:ubcv:r:25547744-89a867f7 Osborne Unsorted Points OCA2MK,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL122,✓,OCA2MK,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-12T15:49:27-07:00 Los_Angeles,"","","",221948,2019-11-05T08:09:44-08:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:36.347-07:00 Los_Angeles,"",OCA2MK,✓,AV43,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_122,"",Los_Angeles,°C,"","","","",2020-04-09T19:01:56.715Z UTC
@p:ubcv:r:25547744-ae5d4df6 Osborne Unsorted Points OCA2RFF,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),TL144,✓,OCA2RFF,@p:ubcv:r:25547515-79db3a81 OSBORNE-01 (304200),"","","","","",$equipRef $bmsName,"","","","","",@p:ubcv:r:255476fe-fd16d152 Osborne Unsorted Points,"",@p:ubcv:r:255476fe-6831a3ec Osborne Unsorted Points,✓,"","","",2020-05-06T13:55:42-07:00 Los_Angeles,"","","",3,2019-10-25T11:19:45-07:00 Los_Angeles,ok,"","",Number,2020-05-12T15:49:33.086-07:00 Los_Angeles,"",OCA2RFF,✓,AV52,"","","",✓,"","","","","",✓,@p:ubcv:r:2124b7f0-9de0697b Osborne,"","","","","","",APO_304200_TL_144,"",Los_Angeles,Hz,"","","","",2020-04-30T11:03:00.252Z UTC
