id,ahu,air,alarm,avg,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bacnetWriteLevel,bmsName,bypass,chilled,chiller,cmd,condenser,connRef,cooling,cur,curConvert,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,domestic,effective,elec,elecMeterLoad,enable,energy,entering,enum,equipName,equipRef,exhaust,fan,filter,flow,groupRef,heat,heatRecovery,heating,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,jci,johnson,kind,lastSynced,lastTagged,leaving,low,lowLim,min,mixed,mixing,mode,mslMultiPts,mslNameMatch,mslOk,navName,newFixed,noTagMatch,objectId,occ,old,opcConnRef,opcCur,opcPoint,outside,point,pointRef,pointType,power,preheat,pressure,primaryLoop,proj_1830_3W2W,pump,quantityID,reheat,reheating,return,roomRef,run,runtime,scheduleOcc,scheduled,secondaryLoop,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,tagTableRef,tags,temp,tlName,tz,unit,utilityPoint,valve,volume,water,waterMeterLoad,writable,writeLevel,writeStatus,zachName,zone,mod
@p:ubcv:r:25fa70b5-1eef276e Michael Smith Lab 269c SAV-2-61 JCL-NAE39/FCB-01.FAC-014.Parameters.SAV-2-61-OUTSTATE,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3012071,"","",JCL-NAE39/FCB-01.FAC-014.Parameters.SAV-2-61-OUTSTATE,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Heating,Cooling,Airquity,Satisfied","",@p:ubcv:r:240b3246-62cdf778 Michael Smith Lab 269c SAV-2-61,"","","","",@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T12:17:31-07:00 Los_Angeles,"","","",322,2020-03-10T07:57:29-07:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:26.252-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-01.FAC-014.Parameters.SAV-2-61-OUTSTATE,"",✓,MSV3012029,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b65085-979d171f Michael Smith Lab 269c,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-01.FAC-014.Parameters.SAV-2-61-OUTSTATE.Trend1,Los_Angeles,"","","","","","","","","",SAV-2-61-OUTSTATE,"",2020-04-08T18:50:45.717Z UTC
@p:ubcv:r:25fa70b5-2330fb41 Michael Smith Lab 375 SAV-3-52 JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-52 OUTSTATE,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3012097,"","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-52 OUTSTATE,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Heating,Cooling,Airquity,Satisfied","",@p:ubcv:r:24c20d56-d30680a6 Michael Smith Lab 375 SAV-3-52,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T07:00:03-07:00 Los_Angeles,"","","",321,2020-03-10T07:57:29-07:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:26.254-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-52 OUTSTATE,"",✓,MSV3011944,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-f8215f73 Michael Smith Lab 375,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-02.FAC-011.Parameters.SAV-3-52 OUTSTATE.Trend1,Los_Angeles,"","","","","","","","","",SAV-3-52.OUTSTATE,"",2020-04-08T18:50:45.6Z UTC
@p:ubcv:r:25fa70b5-a2ad7283 Michael Smith Lab 359b SAV-3-20 JCL-NAE39/FCB-02.FAC-006.Parameters.SAV-3-20 OUTSTATE,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3012083,"","",JCL-NAE39/FCB-02.FAC-006.Parameters.SAV-3-20 OUTSTATE,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Heating,Cooling,Airquity,Satisfied","",@p:ubcv:r:240b3246-4400b057 Michael Smith Lab 359b SAV-3-20,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T07:00:02-07:00 Los_Angeles,"","","",583,2020-03-10T07:57:29-07:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:26.256-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-02.FAC-006.Parameters.SAV-3-20 OUTSTATE,"",✓,MSV3011880,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25cff-c1fbd167 Michael Smith Lab 359b,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-02.FAC-006.Parameters.SAV-3-20 OUTSTATE.Trend1,Los_Angeles,"","","","","","","","","",SAV-3-20.OUTSTATE,"",2020-04-08T18:50:45.903Z UTC
@p:ubcv:r:2448ff68-99e5fe6d Michael Smith Lab 255c GAV-2-20 JCL-NAE39/FCB-01.FAC-008.GAV-2-20 EA-F,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3000574,✓,"",JCL-NAE39/FCB-01.FAC-008.GAV-2-20 EA-F,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:240b34c3-4dc626df Michael Smith Lab 255c GAV-2-20,✓,"","",✓,@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",55823,2019-04-15T14:10:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.301-07:00 Los_Angeles,"","","","","","","","","","","",Fumehood Exhaust Air Flow,"","",AI3000042,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b258bf-17184b44 Michael Smith Lab 255c,"","","","","",✓,@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:240c19f0-42164483 .+(\.|-| )EA-F,"","",JCL-NAE39/FCB-01.FAC-008.GAV-2-20 EA-F.Trend1,Los_Angeles,L/s,"","","","","","","","",0830.AHU-01.ZN-255.GAV-2-20.EA-F,"",2020-04-09T19:02:08.619Z UTC
@p:ubcv:r:24241de9-26458136 Michael Smith Lab 269 Aircuity JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269.AI-105066,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3005913,✓,"",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269.AI-105066,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:24391cdf-eb8aee95 Michael Smith Lab 269 Aircuity,"","","","",@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","",2020-05-12T15:45:00-07:00 Los_Angeles,"","","",39704,2019-03-19T02:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:26.258-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269.AI-105066,"",✓,AI3005387,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-b5d4d3db Michael Smith Lab 269,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-269.AI-105066.Trend1,Los_Angeles,_,"","","","","","","","",0830.AHU-01.ZN-269A.RA-GM3,"",2020-04-09T19:15:14.309Z UTC
@p:ubcv:r:240c2c17-debf88fb Michael Smith Lab 001c SAV-B-09 JCL-NAE39/FCB-01.FAC-004.SAV-B-09 SAD-O,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002973,✓,"",JCL-NAE39/FCB-01.FAC-004.SAV-B-09 SAD-O,"","","",✓,"",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","","",@p:ubcv:r:23f74df1-af7f8f0d Michael Smith Lab 001c SAV-B-09,"","","",✓,@p:ubcv:r:228ca8a1-c5164fc6 Michael Smith Basement,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62445,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.305-07:00 Los_Angeles,"","","","","","","","","","","",Discharge Air Flow Cmd,"","",AO3002777,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25fbf-2b10d4e7 Michael Smith Lab 001c,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:2459fe31-850926c3 .+(\.|-| )SAD-(O|C),"","",JCL-NAE39/FCB-01.FAC-004.SAV-B-09 SAD-O.Trend1,Los_Angeles,L/s,"","","","","","","","",0830.AHU-01.ZN-001.SAV-B-09.SAD-O,"",2020-04-09T19:02:08.621Z UTC
@p:ubcv:r:24241ddb-229c6247 Michael Smith AHU-01/02 AHU-01 JCL-NAE50/FCB-02.FAC-012.HCV-O,"","","","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"",TL3016332,✓,"",JCL-NAE50/FCB-02.FAC-012.HCV-O,"","","",✓,"",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:220622e0-bf2dba64 Michael Smith AHU-01/02 AHU-01,"","","","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"","",✓,"",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",94354,2018-02-01T00:45:00-08:00 Los_Angeles,ok,"",✓,"",✓,"",Number,2020-05-12T15:40:38.512-07:00 Los_Angeles,"","","","","","","","","","","",Heating Valve Cmd,"","",AO3016234,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3d-5b7eff36 .+(\.|-| )HCV-O,"","",JCL-NAE50/FCB-02.FAC-012.HCV-O.Trend1,Los_Angeles,_,"",✓,"",✓,"","","","",0830.AHU-01.HCV-O,"",2020-05-08T12:01:34.915Z UTC
@p:ubcv:r:240c2c17-8a36e57c Michael Smith Lab 375a SAV-3-46 JCL-NAE39/FCB-02.FAC-010.SAV-3-46 EFFCLG-SP,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002177,✓,"",JCL-NAE39/FCB-02.FAC-010.SAV-3-46 EFFCLG-SP,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),✓,"","","","","","","","",$equipRef $bmsName,"","",✓,"","","","","","","",@p:ubcv:r:240b3246-62bb8297 Michael Smith Lab 375a SAV-3-46,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62540,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.31-07:00 Los_Angeles,"","","","","","","","","","","",Zone Temp Effective Cooling Sp,"","",AV3001881,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25e75-9010bb70 Michael Smith Lab 375a,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"",✓,"","","",@p:ubcv:r:240c1e06-1955c0a3 .+(\.|-| )(EFF|ACT)CLG-?SP,"",✓,JCL-NAE39/FCB-02.FAC-010.SAV-3-46 EFFCLG-SP.Trend1,Los_Angeles,°C,"","","","","","","","","0830.AHU-01.ZN-375a,b,c.SAV-3-46.EFFCLG-SP",✓,2020-04-09T19:02:08.625Z UTC
@p:ubcv:r:240c2c18-0930218c Michael Smith Lab 001a GAV-B-05 JCL-NAE39/FCB-01.FAC-004.GAV-B-05 GA-F,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3002991,✓,"",JCL-NAE39/FCB-01.FAC-004.GAV-B-05 GA-F,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:240c403b-4f1ce492 Michael Smith Lab 001a GAV-B-05,✓,"","",✓,@p:ubcv:r:240c403b-a3f501fb Michael Smith Floor 0,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",62445,2019-02-28T09:50:00-08:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.312-07:00 Los_Angeles,"","","","","","","","","","","",Exhaust Air Flow,"","",AI3002790,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25fbf-2544a5d7 Michael Smith Lab 001a,"","","","","",✓,@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:2538b70f-a0c67678 .+(\.|-| )GA-F,"","",JCL-NAE39/FCB-01.FAC-004.GAV-B-05 GA-F.Trend1,Los_Angeles,L/s,"","","","","","","","",0830.AHU-01.ZN-001.GAV-B-05.GA-F,"",2020-04-09T19:02:08.626Z UTC
@p:ubcv:r:229b4c76-b55e8a5e Michael Smith Lab 359a SAV-3-14 JCL-NAE39/FCB-02.FAC-006.SAV-3-14 ZN-T,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3001674,✓,"",JCL-NAE39/FCB-02.FAC-006.SAV-3-14 ZN-T,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:240b3246-b7123935 Michael Smith Lab 359a SAV-3-14,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",85438,2018-05-25T03:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.314-07:00 Los_Angeles,2018-12-07T09:45:28.782-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp,"","",AI3001407,"",✓,"","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25cfb-7042cec1 Michael Smith Lab 359a,"","","","","",✓,@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3e-80cb0985 .+(\.|-| |_)(SUPRAD)?ZN(LL)?(\d+)?\w?-T,"",✓,JCL-NAE39/FCB-02.FAC-006.SAV-3-14 ZN-T.Trend1,Los_Angeles,°C,"","","","","","","","",0830.AHU-01.ZN-359.SAV-3-14.ZN-T,✓,2020-04-09T19:02:08.627Z UTC
@p:ubcv:r:228cc9d4-9814ec70 Michael Smith AHU-06 JCL-NAE49/N2-A.DC-007.RH5-VLV,"","","","",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"",TL3001140,✓,"",JCL-NAE49/N2-A.DC-007.RH5-VLV,"","","",✓,"",@p:ubcv:r:21e6ba93-3780c55b MSL (NAE-49),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:22062343-2626ce12 Michael Smith AHU-06,"","","","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,✓,"","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",66447,2018-05-14T03:45:00-07:00 Los_Angeles,ok,"",✓,"",✓,✓,Number,2020-05-12T15:40:38.054-07:00 Los_Angeles,2018-12-07T09:45:29.106-08:00 Los_Angeles,"","","","","","","","","","",Reheat Valve Cmd,"","",AO3000573,"","","","","","",✓,"","","","","","",✓,"","",✓,✓,"",@p:ubcv:r:228ca8a1-dd39a3a5 Michael Smith Elec Rm,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:240c6a66-0cbcd98a .+(\.|-| )RH(\d)?-VLV,"","",JCL-NAE49/N2-A.DC-007.RH5-VLV.Trend1,Los_Angeles,%,"",✓,"",✓,@p:ubcv:r:2093b263-8aff163e Michael Smith HW Main Meter,"","","",MS.RHC4.RH5-VLV,"",2020-04-30T11:09:41.779Z UTC
@p:ubcv:r:24241ddd-b0681789 Michael Smith AHU-04 SF JCL-NAE50/FCB-02.FAC-012.SF04-C,"",✓,"","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"",TL3016311,✓,"",JCL-NAE50/FCB-02.FAC-012.SF04-C,"","","",✓,"",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","Off,On","",@p:ubcv:r:25d7526b-39ba2987 Michael Smith AHU-04 SF,"",✓,"","",@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"","","","",✓,"","","",2020-04-22T04:21:34-07:00 Los_Angeles,"","","",1178,2017-11-23T11:22:53-08:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:40:38.158-07:00 Los_Angeles,"","","","","","","","","","","",Discharge Fan Run Cmd,"","",BO3016220,"","","","","","",✓,"","","","","","","","","","","","","",✓,"","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3d-2b48d00a .+(\.|-| )SF(\d+)?-C,"","",JCL-NAE50/FCB-02.FAC-012.SF04-C.Trend1,Los_Angeles,"","","","","","","","","",0830.AHU-01.SF04-C,"",2020-05-08T12:01:34.928Z UTC
@p:ubcv:r:229b4c76-6ed73e4d Michael Smith Lab 267a SAV-2-50 JCL-NAE39/FCB-01.FAC-012.SAV-2-50 ZN-T,"",✓,"","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3000963,✓,"",JCL-NAE39/FCB-01.FAC-012.SAV-2-50 ZN-T,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:240b3246-d556f647 Michael Smith Lab 267a SAV-2-50,"","","","",@p:ubcv:r:228ca8a1-55b7da7b Michael Smith Floor 2,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",85455,2018-05-25T03:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:27.318-07:00 Los_Angeles,2018-12-07T09:45:28.744-08:00 Los_Angeles,"","","","","","","","",✓,"",Zone Temp,"","",AI3000359,"",✓,"","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:24b25abd-4047d306 Michael Smith Lab 267a,"","","","","",✓,@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3e-80cb0985 .+(\.|-| |_)(SUPRAD)?ZN(LL)?(\d+)?\w?-T,"",✓,JCL-NAE39/FCB-01.FAC-012.SAV-2-50 ZN-T.Trend1,Los_Angeles,°C,"","","","","","","","",0830.AHU-01.ZN-267.SAV-2-50.ZN-T,✓,2020-04-09T19:02:08.63Z UTC
@p:ubcv:r:24241ddd-f3735092 Michael Smith AHU-01/02 AHU-01 JCL-NAE50/FCB-02.FAC-012.SAD-C,"",✓,"","",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"",TL3016321,✓,"",JCL-NAE50/FCB-02.FAC-012.SAD-C,"","","",✓,"",@p:ubcv:r:21e6bb0d-38120850 MSL (NAE-50),"","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","Close,Open","",@p:ubcv:r:220622e0-bf2dba64 Michael Smith AHU-01/02 AHU-01,"","","",✓,@p:ubcv:r:2203b248-30508864 Michael Smith Air Systems,"","","","",✓,"","","",2020-05-09T20:21:37-07:00 Los_Angeles,"","","",311,2017-11-23T11:22:53-08:00 Los_Angeles,ok,"","","",✓,"",Bool,2020-05-12T15:40:38.16-07:00 Los_Angeles,"","","","","","","","","","","",Discharge Air Flow Cmd,"","",BO3016227,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:2459fe31-850926c3 .+(\.|-| )SAD-(O|C),"","",JCL-NAE50/FCB-02.FAC-012.SAD-C.Trend1,Los_Angeles,"","","","","","","","","",0830.AHU-01.SAD-C,"",2020-05-08T12:01:34.94Z UTC
@p:ubcv:r:25fa70b5-9b74deeb Michael Smith Unsorted Points JCL-NAE39/FCB-01.FAC-005.Parameters.SAV-1-06 EFF-OCC,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3012109,"","",JCL-NAE39/FCB-01.FAC-005.Parameters.SAV-1-06 EFF-OCC,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","",✓,"","","","","","Occupied,UnOccupied,Bypass,Standby","",@p:ubcv:r:228cc75f-bfc8e6a9 Michael Smith Unsorted Points,"","","","",@p:ubcv:r:228cc355-20fdff17 Michael Smith Unsorted Points,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T07:00:02-07:00 Los_Angeles,"","","",123,2020-03-10T07:57:29-07:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:25.328-07:00 Los_Angeles,"","","","","","","",✓,"","","",Occupancy Mode,"","",MSV3002910,✓,"","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","",@p:ubcv:r:23e65d3d-e8475e93 .+(\.|-| )EFF-OCC,"","",JCL-NAE39/FCB-01.FAC-005.Parameters.SAV-1-06 EFF-OCC.Trend1,Los_Angeles,"","","","","","","","","",0830.AHU-01.ZN-105.SAV-1-06.EFF-OCC,"",2020-04-08T18:55:41.504Z UTC
@p:ubcv:r:25d9954e-d724d9aa Michael Smith Unsorted Points JCL-NAE39/FCB-01.FAC-008.Parameters.SAV-2-15 ZNT-STATE,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3011157,"","",JCL-NAE39/FCB-01.FAC-008.Parameters.SAV-2-15 ZNT-STATE,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","Heating,Satisfied,Cooling,Temperature Unreliable","",@p:ubcv:r:228cc75f-bfc8e6a9 Michael Smith Unsorted Points,"","","","",@p:ubcv:r:228cc355-20fdff17 Michael Smith Unsorted Points,"","","","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T13:01:00-07:00 Los_Angeles,"","","",198,2020-02-14T09:11:55-08:00 Los_Angeles,ok,"","","",✓,"",Str,2020-05-12T15:46:26.265-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/FCB-01.FAC-008.Parameters.SAV-2-15 ZNT-STATE,"",✓,MSV3011122,"","","","","","",✓,"","","","","","","","","","","","","","","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/FCB-01.FAC-008.Parameters.SAV-2-15 ZNT-STATE.Trend1,Los_Angeles,"","","","","","","","","",SAV-2-15.ZNT-STATE,"",2020-04-08T18:55:36.582Z UTC
@p:ubcv:r:24241de9-e9c00bc8 Michael Smith Lab 371 Aircuity JCL-NAE39/BACnet IP connection.083-Airquity.ZN-371.AI-201088,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3006051,✓,"",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-371.AI-201088,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:24391cdf-3c7a7925 Michael Smith Lab 371 Aircuity,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:45:00-07:00 Los_Angeles,"","","",39700,2019-03-19T02:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:26.269-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-371.AI-201088,"",✓,AI3005490,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-ac2aa320 Michael Smith Lab 371,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-371.AI-201088.Trend1,Los_Angeles,_,"","","","","","","","",0830.AHU-01.ZN-371.RA-TVOC,"",2020-04-09T19:15:14.322Z UTC
@p:ubcv:r:24241dea-b516d60e Michael Smith Lab 385 Aircuity JCL-NAE39/BACnet IP connection.083-Airquity.ZN-385.AI-203056,"","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"",TL3006118,✓,"",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-385.AI-203056,"","","","","",@p:ubcv:r:23074d9c-92337d2d MSL (NAE-39),"","","","","","","","","",$equipRef $bmsName,"","","","","","","","","","",@p:ubcv:r:24391cdf-c7828fb4 Michael Smith Lab 385 Aircuity,"","","","",@p:ubcv:r:228ca8a1-9f282015 Michael Smith Floor 3,"","","","",✓,"","","",2020-05-12T15:45:00-07:00 Los_Angeles,"","","",39700,2019-03-19T02:45:00-07:00 Los_Angeles,ok,"","","",✓,"",Number,2020-05-12T15:46:26.273-07:00 Los_Angeles,"","","","","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-385.AI-203056,"",✓,AI3005556,"","","","","","",✓,"","","","","","","","","","","","",@p:ubcv:r:228ca8a1-749152d5 Michael Smith Lab 385,"","","","","","",@p:ubcv:r:2093b263-c807a1f4 Michael Smith,"","","","","","","","",JCL-NAE39/BACnet IP connection.083-Airquity.ZN-385.AI-203056.Trend1,Los_Angeles,ppm,"","","","","","","","",0830.AHU-01.ZN-385.RA-CO2,"",2020-04-09T19:02:08.634Z UTC
