,uniqueId,min,max,mean,std,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
48,Elec Submeters LEED-6N2LE1 Utilities 6N2LE1_EnergyPosSumNR 6N2LE1_EnergyPosSumNR,0.0054520665405224135,0.005452052217583896,0.0054519111021964425,0.003986969749814369,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105083713601439e-09,-2.0258972266763963e-06,8.009584727599611e-09,1.1818388295870654e-07,8.009584727599611e-09,-3.330750518019493e-06,1.1283921925648503e-07,7.105083713601439e-09,8.78571247595594e-09,1.15456080055253e-07,0.0,1.611095480930801e-06,1.6216825139662405e-08,0.0,5.141450044555038e-07,0.001312171620523582,1.1283921925648503e-07,-5.057640383980108e-09,1.1283921925648503e-07,9.012848865405442e-09,1.15456080055253e-07,5.556258397594721e-07,1.033295716810657e-06,-8.403708246803653e-07,-1.1413112838788964e-06,-3.6204286310691e-06,9.012848865405442e-09,0.0,0.0,1.15456080055253e-07,7.105083713601439e-09,0.0,8.009584727599611e-09,9.012848865405442e-09,1.3957845295593096e-08,-2.384822360151103e-07,1.2198118858304317e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.105083713601439e-09,0.0,-3.573108372527816e-08,-8.944476015806197e-08,7.105083713601439e-09,7.105083713601439e-09,7.105083713601439e-09,0.0,-3.4554295243331355e-08,7.105083713601439e-09,-2.2562071165546696e-07,0.0,-6.34656474667824e-08
49,Elec Submeters LEED-6N3LO1 Utilities 6N3LO1_EnergyPosSum 6N3LO1_EnergyPosSum,0.0016387085453114768,0.0016383673209134485,0.001638548332200479,0.0004323753878003599,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8772370918821835e-09,-2.450956242113497e-07,3.852232455573854e-09,1.7687467730212018e-08,3.852232455573854e-09,-7.615773588271709e-08,1.0160302647042878e-08,3.8772370918821835e-09,1.731132545285964e-09,1.866152956998293e-09,0.0,1.83511969993706e-07,2.1640438404229466e-09,0.0,2.2008462596622006e-07,0.00015737468364320628,1.0160302647042878e-08,7.737940928959698e-09,1.0160302647042878e-08,-1.0234500695987031e-10,1.866152956998293e-09,8.438794188180174e-08,1.0289210675748668e-07,-2.0562077363110928e-07,-2.8929447410067473e-07,-3.144017708373367e-07,-1.0234500695987031e-10,0.0,0.0,1.866152956998293e-09,3.8772370918821835e-09,0.0,3.852232455573854e-09,-1.0234500695987031e-10,1.4832513481247138e-09,-2.5279759960547255e-08,1.4863841852886796e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.8772370918821835e-09,0.0,-7.531512523219679e-09,-7.2621567410038495e-09,3.8772370918821835e-09,3.8772370918821835e-09,3.8772370918821835e-09,0.0,1.3479184693206725e-08,3.8772370918821835e-09,-2.0971544189655022e-08,0.0,-1.0900211606981207e-08
50,Elec Submeters LEED-6N3LO1 Utilities 6N3LO1_EnergyPosSumNR 6N3LO1_EnergyPosSumNR,0.0016387083593277334,0.0016383673209134485,0.0016385480881517982,0.000432594298362466,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.863419859418918e-09,-2.454577525074478e-07,3.906734743412379e-09,1.7744648857209755e-08,3.906734743412379e-09,-7.557168222398236e-08,1.0170163744087336e-08,3.863419859418918e-09,1.6690723386058681e-09,1.90262996670487e-09,0.0,1.8196371130760863e-07,2.1101702006250942e-09,0.0,2.2094659583667436e-07,0.00015756687835860277,1.0170163744087336e-08,7.687843725460918e-09,1.0170163744087336e-08,-8.307341710046374e-11,1.90262996670487e-09,8.394173688514921e-08,1.0203102189731293e-07,-2.0630890933293576e-07,-2.9051438622296475e-07,-3.135027644635753e-07,-8.307341710046374e-11,0.0,0.0,1.90262996670487e-09,3.863419859418918e-09,0.0,3.906734743412379e-09,-8.307341710046374e-11,1.4230542491647846e-09,-2.5191364855956298e-08,1.480617629247946e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.863419859418918e-09,0.0,-7.67581408711438e-09,-7.229265134171232e-09,3.863419859418918e-09,3.863419859418918e-09,3.863419859418918e-09,0.0,1.3292500447787078e-08,3.863419859418918e-09,-2.098444101564402e-08,0.0,-1.0806437657001678e-08
51,Elec Submeters LEED-6N4LC1 Utilities 6N4LC1_EnergyPosSum 6N4LC1_EnergyPosSum,0.002971097477905236,0.002970191623169465,0.0029706455361431807,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3395809222758434e-32,2.9095230596230853e-30,-4.8101769395961335e-32,-1.9488713786336445e-31,-4.8101769395961335e-32,1.9035484734882977e-30,-1.215398797289348e-31,-3.3395809222758434e-32,-1.4638391256263723e-32,-4.717506159202305e-32,0.0,-2.4385609283831337e-30,-2.0739432907066047e-32,0.0,-2.0967093222083055e-30,4.468873846320037e-27,-1.215398797289348e-31,-5.584213616695576e-32,-1.215398797289348e-31,-1.4229516523535375e-32,-4.717506159202305e-32,-8.82064652872666e-31,-1.340531328638181e-30,2.3641203002249517e-30,2.563001960865691e-30,2.378558246232534e-30,-1.4229516523535375e-32,0.0,0.0,-4.717506159202305e-32,-3.3395809222758434e-32,0.0,-4.8101769395961335e-32,-1.4229516523535375e-32,-1.766300625547513e-32,2.31810440048882e-31,-1.4320597529914714e-31,0.0,0.0,0.0,0.0,0.0,0.0,-3.3395809222758434e-32,0.0,9.363935108299647e-32,5.948659543568833e-32,-3.3395809222758434e-32,-3.3395809222758434e-32,-3.3395809222758434e-32,0.0,-1.1603628891911212e-31,-3.3395809222758434e-32,2.7260674387074934e-31,0.0,1.0406088716499576e-31
52,Elec Submeters LEED-6N4LC1 Utilities 6N4LC1_EnergyPosSumNR 6N4LC1_EnergyPosSumNR,0.002971097477905236,0.002970191623169465,0.0029706455361431807,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3395809222758434e-32,2.9095230596230853e-30,-4.8101769395961335e-32,-1.9488713786336445e-31,-4.8101769395961335e-32,1.9035484734882977e-30,-1.215398797289348e-31,-3.3395809222758434e-32,-1.4638391256263723e-32,-4.717506159202305e-32,0.0,-2.4385609283831337e-30,-2.0739432907066047e-32,0.0,-2.0967093222083055e-30,4.468873846320037e-27,-1.215398797289348e-31,-5.584213616695576e-32,-1.215398797289348e-31,-1.4229516523535375e-32,-4.717506159202305e-32,-8.82064652872666e-31,-1.340531328638181e-30,2.3641203002249517e-30,2.563001960865691e-30,2.378558246232534e-30,-1.4229516523535375e-32,0.0,0.0,-4.717506159202305e-32,-3.3395809222758434e-32,0.0,-4.8101769395961335e-32,-1.4229516523535375e-32,-1.766300625547513e-32,2.31810440048882e-31,-1.4320597529914714e-31,0.0,0.0,0.0,0.0,0.0,0.0,-3.3395809222758434e-32,0.0,9.363935108299647e-32,5.948659543568833e-32,-3.3395809222758434e-32,-3.3395809222758434e-32,-3.3395809222758434e-32,0.0,-1.1603628891911212e-31,-3.3395809222758434e-32,2.7260674387074934e-31,0.0,1.0406088716499576e-31
53,Elec Submeters LEED-6N4LE1 Utilities 6N4LE1_EnergyPosSum 6N4LE1_EnergyPosSum,0.0060632540696947,0.006063495880477447,0.006063194425658636,0.005124741986313946,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588300157233515e-08,-2.6254638135837277e-06,2.2266987210744248e-08,1.6095489040048935e-07,2.2266987210744248e-08,-2.9204848439003715e-06,1.4560582257576882e-07,1.0588300157233515e-08,9.396993456961158e-09,1.391591569124528e-07,0.0,2.0201056780240676e-06,1.8256748544254825e-08,0.0,9.839978589682066e-07,0.0017069314973902792,1.4560582257576882e-07,4.599290096122926e-09,1.4560582257576882e-07,1.4467188789659556e-08,1.391591569124528e-07,6.874713406500214e-07,1.188717309283911e-06,-1.229891902693753e-06,-1.6167325282148327e-06,-3.4452074284842465e-06,1.4467188789659556e-08,0.0,0.0,1.391591569124528e-07,1.0588300157233515e-08,0.0,2.2266987210744248e-08,1.4467188789659556e-08,1.309776880273835e-08,-2.8167053246614243e-07,1.6637588751100303e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0588300157233515e-08,0.0,-6.435910454461005e-08,-8.065415834429677e-08,1.0588300157233515e-08,1.0588300157233515e-08,1.0588300157233515e-08,0.0,1.141132989524806e-08,1.0588300157233515e-08,-2.986968183714071e-07,0.0,-6.648601476629882e-08
54,Elec Submeters LEED-6N4LE1 Utilities 6N4LE1_EnergyPosSumNR 6N4LE1_EnergyPosSumNR,0.0060632540696947,0.006063495880477447,0.006063194541873356,0.005124975664241622,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0622992382961854e-08,-2.6284285916954845e-06,2.2296084566218613e-08,1.6096031724422254e-07,2.2296084566218613e-08,-2.9203438253316048e-06,1.4556866151097415e-07,1.0622992382961854e-08,9.342158067178594e-09,1.3907728775264053e-07,0.0,2.0206711015552857e-06,1.821300997688522e-08,0.0,9.845292582315834e-07,0.001706987442037247,1.4556866151097415e-07,4.755649333977572e-09,1.4556866151097415e-07,1.4598486955995068e-08,1.3907728775264053e-07,6.894076126292164e-07,1.190228432375358e-06,-1.2291719537573163e-06,-1.6157478326139038e-06,-3.4486483971397948e-06,1.4598486955995068e-08,0.0,0.0,1.3907728775264053e-07,1.0622992382961854e-08,0.0,2.2296084566218613e-08,1.4598486955995068e-08,1.3041108999830207e-08,-2.8138408621936723e-07,1.6629152105361893e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0622992382961854e-08,0.0,-6.41942632742388e-08,-8.058285290984757e-08,1.0622992382961854e-08,1.0622992382961854e-08,1.0622992382961854e-08,0.0,1.1655684604008324e-08,1.0622992382961854e-08,-2.9876613284881904e-07,0.0,-6.65555889231543e-08
55,Elec Submeters LEED-6N4LW1 Utilities 6N4LW1_EnergyPosSum 6N4LW1_EnergyPosSum,0.0014084068753712296,0.0014079774677037142,0.0014081926387500214,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Elec Submeters LEED-6N4LW1 Utilities 6N4LW1_EnergyPosSumNR 6N4LW1_EnergyPosSumNR,0.00188208040920137,0.0018815065837161898,0.0018817941208036366,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Elec Submeters LEED-6N6LC1 Utilities 6N6LC1_EnergyPosSum 6N6LC1_EnergyPosSum,7.3573678460887755e-06,7.355124666066661e-06,7.356248696746434e-06,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Elec Submeters LEED-6N6LC1 Utilities 6N6LC1_EnergyPosSumNR 6N6LC1_EnergyPosSumNR,7.35736639402064e-06,7.355123214441246e-06,7.356247244899172e-06,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Elec Submeters LEED-6N6LE1 Utilities 6N6LE1_EnergyPosSum 6N6LE1_EnergyPosSum,0.007195844154811602,0.007196541573837998,0.0071960640722329395,0.0067144952088326925,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178920184388615e-08,-3.5390177873870044e-06,1.7565874516925807e-08,1.977316502844158e-07,1.7565874516925807e-08,-5.4517465784500684e-06,1.764276108667694e-07,3.178920184388615e-08,1.3164708970219141e-08,1.6681399831018335e-07,0.0,2.6867787889394586e-06,2.5652109287774946e-08,0.0,1.1319503963776217e-06,0.002292100641716028,1.764276108667694e-07,6.723148751079585e-09,1.764276108667694e-07,1.9968979746503237e-08,1.6681399831018335e-07,1.015195139872943e-06,1.7196898916390077e-06,-1.9585610306017255e-06,-2.810075191425437e-06,-6.271289979097172e-06,1.9968979746503237e-08,0.0,0.0,1.6681399831018335e-07,3.178920184388615e-08,0.0,1.7565874516925807e-08,1.9968979746503237e-08,1.7384352632399902e-08,-3.8716997552641087e-07,2.1460158756940023e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.178920184388615e-08,0.0,-7.697182885209637e-08,-1.723441707934876e-07,3.178920184388615e-08,3.178920184388615e-08,3.178920184388615e-08,0.0,-5.359831158790992e-08,3.178920184388615e-08,-3.61207662964264e-07,0.0,-1.25814877033595e-07
60,Elec Submeters LEED-6N6LE1 Utilities 6N6LE1_EnergyPosSumNR 6N6LE1_EnergyPosSumNR,0.0071958486181357886,0.007196546779461928,0.007196067310749811,0.006719364164812961,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159690169270862e-08,-3.541781295741018e-06,1.719622080951263e-08,1.970677873656104e-07,1.719622080951263e-08,-5.408644856239454e-06,1.7654552344960119e-07,3.159690169270862e-08,1.3224985306148208e-08,1.6764246877927012e-07,0.0,2.6851938926108065e-06,2.5695327203380652e-08,0.0,1.1314568497853376e-06,0.0022924432249624717,1.7654552344960119e-07,6.5593154897823035e-09,1.7654552344960119e-07,2.0250452799820143e-08,1.6764246877927012e-07,1.0125308236452019e-06,1.718182488376107e-06,-1.9478789639415737e-06,-2.791671821663834e-06,-6.235480793322858e-06,2.0250452799820143e-08,0.0,0.0,1.6764246877927012e-07,3.159690169270862e-08,0.0,1.719622080951263e-08,2.0250452799820143e-08,1.7712138588474897e-08,-3.8709712945871475e-07,2.1490903360414045e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.159690169270862e-08,0.0,-7.62069749814211e-08,-1.7157739090217835e-07,3.159690169270862e-08,3.159690169270862e-08,3.159690169270862e-08,0.0,-5.419592732629248e-08,3.159690169270862e-08,-3.620338470403543e-07,0.0,-1.2501718488467164e-07
61,Elec Submeters LEED-6N6LW1 Utilities 6N6LW1_EnergyPosSum 6N6LW1_EnergyPosSum,9.116866766416605e-05,9.11408713464849e-05,9.115479974882001e-05,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Elec Submeters LEED-6N6LW1 Utilities 6N6LW1_EnergyPosSumNR 6N6LW1_EnergyPosSumNR,9.116859210901422e-05,9.114079581436899e-05,9.11547242051612e-05,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Elec Submeters LEED-6NBLC1 Utilities 6NBLC1_EnergyPosSum 6NBLC1_EnergyPosSum,0.00634534880438138,0.006343414177763669,0.006344383596022914,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679161844551687e-32,-5.819046119246171e-30,9.620353879192267e-32,3.897742757267289e-31,9.620353879192267e-32,-3.8070969469765955e-30,2.430797594578696e-31,6.679161844551687e-32,2.9276782512527446e-32,9.43501231840461e-32,0.0,4.877121856766267e-30,4.1478865814132095e-32,0.0,4.193418644416611e-30,-8.937747692640074e-27,2.430797594578696e-31,1.1168427233391152e-31,2.430797594578696e-31,2.845903304707075e-32,9.43501231840461e-32,1.764129305745332e-30,2.681062657276362e-30,-4.7282406004499034e-30,-5.126003921731382e-30,-4.757116492465068e-30,2.845903304707075e-32,0.0,0.0,9.43501231840461e-32,6.679161844551687e-32,0.0,9.620353879192267e-32,2.845903304707075e-32,3.532601251095026e-32,-4.63620880097764e-31,2.864119505982943e-31,0.0,0.0,0.0,0.0,0.0,0.0,6.679161844551687e-32,0.0,-1.8727870216599293e-31,-1.1897319087137665e-31,6.679161844551687e-32,6.679161844551687e-32,6.679161844551687e-32,0.0,2.3207257783822423e-31,6.679161844551687e-32,-5.452134877414987e-31,0.0,-2.0812177432999153e-31
64,Elec Submeters LEED-6NBLC1 Utilities 6NBLC1_EnergyPosSumNR 6NBLC1_EnergyPosSumNR,0.006345647103214527,0.006343712385648803,0.0063446818494810086,0.0,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Elec Submeters LEED-6NBLW1 Utilities 6NBLW1_EnergyPosSum 6NBLW1_EnergyPosSum,0.002115847385425159,0.0021157944267102885,0.002115899393101864,0.0016668801048331753,0.16666666666666669,03_LIGHTING_NORMAL,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1458234673245045e-08,-1.047389485491305e-06,1.6751427309381933e-08,5.971147505119442e-08,1.6751427309381933e-08,2.1579154438669134e-07,2.803178616003405e-08,2.1458234673245045e-08,5.447115393974884e-09,-1.4847841515050734e-08,0.0,7.30106449968477e-07,6.793937313248899e-09,0.0,9.56973047735898e-07,0.0006194958247165064,2.803178616003405e-08,3.554159721704983e-08,2.803178616003405e-08,8.23674136815528e-09,-1.4847841515050734e-08,3.8214457118676517e-07,4.2526318187391257e-07,-1.004345132648514e-06,-1.4305375849482657e-06,-8.796629668826219e-07,8.23674136815528e-09,0.0,0.0,-1.4847841515050734e-08,2.1458234673245045e-08,0.0,1.6751427309381933e-08,8.23674136815528e-09,6.327849975640758e-09,-4.957358410179398e-08,6.316591659766512e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.1458234673245045e-08,0.0,-3.251437494870116e-08,-1.1148234120390575e-08,2.1458234673245045e-08,2.1458234673245045e-08,2.1458234673245045e-08,0.0,6.714712442120456e-08,2.1458234673245045e-08,-7.285381272811268e-08,0.0,-5.3553156066367076e-08
