id,air,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bmsName,cmd,co2,connRef,cur,curConvert,curStatus,curVal,delta,deltaTempPoint,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,fan,flow,groupRef,heating,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,kind,lastSynced,lastTagged,leaving,mode,navName,noTagMatch,objectId,point,pointType,power,pump,quantityID,run,scheduleOcc,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,sqlSource,tagTableRef,temp,tlName,tz,unit,utilityPoint,valve,volume,water,zone,mod
@p:ubcv:r:23d5040d-abbcc538 Totem Cesnaem Unsorted Points LAUNDRY_DRYER_GRP2_DMP_CMD,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL65,✓,LAUNDRY_DRYER_GRP2_DMP_CMD,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-07T02:33:48-07:00 Los_Angeles,"","",7386,2019-01-13T16:41:53-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:28:08.995-07:00 Los_Angeles,"","","",LAUNDRY_DRYER_GRP2_DMP_CMD,✓,BO1102,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",LAUNDRY_DRYER_GRP2_DMP_CMD_TL,Los_Angeles,"","","","","","",2020-04-08T18:54:20.604Z UTC
@p:ubcv:r:23d50425-7a60a931 Totem Cesnaem Unsorted Points TOTEM_OAT_MSTR,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL48,✓,TOTEM_OAT_MSTR,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46454,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:32.812-07:00 Los_Angeles,"","","",TOTEM_OAT_MSTR,✓,AV1,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",TOTEM_OAT_MSTR_POLL_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.881Z UTC
@p:ubcv:r:23d50403-49d6649f Totem Cesnaem Unsorted Points HWS_HX1_CV2_LO_ENERGY_VLV,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL64,✓,HWS_HX1_CV2_LO_ENERGY_VLV,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45041,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.875-07:00 Los_Angeles,"","","",HWS_HX1_CV2_LO_ENERGY_VLV,✓,AO1401,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HWS_HX1_CV2_LO_ENERGY_VLV_TL,Los_Angeles,%,"","","","","",2020-04-09T19:02:04.757Z UTC
@p:ubcv:r:23d50403-70586ba6 Totem Cesnaem Unsorted Points P2 HWS_P2_C,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL25,✓,HWS_P2_C,✓,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $equipName $bmsName,"","","","","","","OFF,ON",P2,@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T11:48:54-07:00 Los_Angeles,"","",15187,2019-01-17T12:09:53-08:00 Los_Angeles,ok,"",✓,Bool,2020-05-12T20:27:32.704-07:00 Los_Angeles,2019-01-23T16:52:53.389-08:00 Los_Angeles,"","",Run Cmd,"",BO1201,✓,"","",✓,"",✓,"","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","",@p:ubcv:r:244ba6df-17358a53 .+_PC?H?\d+[A-Z]?_P?C(_\d+)?(_TL)?,"",HWS_P2_C_TL,Los_Angeles,"","","","",✓,"",2020-05-12T11:03:26.957Z UTC
@p:ubcv:r:23d50403-513486ef Totem Cesnaem Unsorted Points BACNET_KAM_SUPPLY_WATER_TEMP_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL73,✓,BACNET_KAM_SUPPLY_WATER_TEMP_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45041,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.901-07:00 Los_Angeles,"","","",BACNET_KAM_SUPPLY_WATER_TEMP_MUX,✓,AV2,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_KAM_SUPPLY_WATER_TEMP_MUX_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.759Z UTC
@p:ubcv:r:23d5040d-98b5e0ed Totem Cesnaem Unsorted Points FCU_F24_EDH_HTG_REQ_BV,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL33,✓,FCU_F24_EDH_HTG_REQ_BV,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-08T07:46:06-07:00 Los_Angeles,"","",1402,2019-01-14T07:00:00-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:28:08.188-07:00 Los_Angeles,"","","",FCU_F24_EDH_HTG_REQ_BV,✓,BV38,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",FCU_F24_EDH_HTG_REQ_BV_TL,Los_Angeles,"","","","","","",2020-04-08T18:54:19.94Z UTC
@p:ubcv:r:23d50403-4ece43b2 Totem Cesnaem Unsorted Points BACNET_FC2A_ROOM_HUMIDITY_SP_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL178,✓,BACNET_FC2A_ROOM_HUMIDITY_SP_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.914-07:00 Los_Angeles,"","","",BACNET_FC2A_ROOM_HUMIDITY_SP_MUX,✓,AV2019,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC2A_ROOM_HUMIDITY_SP_MUX_TL,Los_Angeles,%RH,"","","","","",2020-04-09T19:02:04.76Z UTC
@p:ubcv:r:23d50403-bc0260f7 Totem Cesnaem Unsorted Points MV_VFD_P1_KW_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL151,✓,MV_VFD_P1_KW_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",44779,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.925-07:00 Los_Angeles,"","","",MV_VFD_P1_KW_MUX,✓,AV1056,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_VFD_P1_KW_MUX_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.761Z UTC
@p:ubcv:r:216174bf-9662347d Totem Cesnaem HW Main Meter Energy,"",@p:ubcv:r:21cad69a-8a0bba16 TINF II DES Meter,AI1,"",✓,"","","",@p:ubcv:r:21cad69a-8a0bba16 TINF II DES Meter,"",MWh => kWh,ok,665719.970703125kWh,"","",$equipRef $navName,"","","","",✓,"","","",@p:ubcv:r:216174bf-95276c70 Totem Cesnaem HW Main Meter,"","","",@p:ubcv:r:21697fca-d9093e2e Totem Cesnaem Utilities,"",✓,"",10min,"",2020-05-12T20:30:00-07:00 Los_Angeles,"",consumption,123288,2017-08-02T10:00:00-07:00 Los_Angeles,ok,✓,✓,Number,"","","","",Energy,"","",✓,"","","",10364,"","",✓,@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,617,"","",@p:ubcv:r:23060489-d61f5459 ION DB,✓,"","","","",Los_Angeles,kWh,✓,"","",✓,"",2020-04-28T00:03:35.153Z UTC
@p:ubcv:r:23d50425-8be41d34 Totem Cesnaem Unsorted Points HRV_02_DISCHARGE_AIR_TEMP,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL29,✓,HRV_02_DISCHARGE_AIR_TEMP,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46454,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:32.825-07:00 Los_Angeles,"","","",HRV_02_DISCHARGE_AIR_TEMP,✓,AI1101,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_02_DISCHARGE_AIR_TEMP_POLL_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.882Z UTC
@p:ubcv:r:23d50425-ec79ec0e Totem Cesnaem Unsorted Points TOTEM_MONTH_MV,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL26,✓,TOTEM_MONTH_MV,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","January,February,March,April,May,June,July,August,September,October,November,December","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","-1 enumNumberToStr(self, false)",2020-05-01T00:00:00-07:00 Los_Angeles,"","",16,2019-02-01T00:00:00-08:00 Los_Angeles,ok,"","",Str,2020-05-12T20:27:31.948-07:00 Los_Angeles,"","","",TOTEM_MONTH_MV,✓,MSV1,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",TOTEM_MONTH_MV_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:11.642Z UTC
@p:ubcv:r:23d5040d-c630f808 Totem Cesnaem Unsorted Points EF_F_02_STATUS,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL67,✓,EF_F_02_STATUS,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-07T11:50:13-07:00 Los_Angeles,"","",3933,2019-01-13T20:12:42-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:28:08.252-07:00 Los_Angeles,"","","",EF_F_02_STATUS,✓,BV50,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",EF_F_02_STATUS_TL,Los_Angeles,"","","","","","",2020-04-08T18:54:25.122Z UTC
@p:ubcv:r:23d5040d-6a0171e9 Totem Cesnaem Unsorted Points EF_F_02_AMPS,"",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"",TL71,✓,EF_F_02_AMPS,"","",@p:ubcv:r:23d50328-ed5eaf89 Totem TOTEM_FCU_HRV6_EF1_EF2_LAUNDRY_CP792200 (530200),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:00:00-07:00 Los_Angeles,"","",11635,2019-01-13T14:00:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:28:08.28-07:00 Los_Angeles,"","","",EF_F_02_AMPS,✓,AI1202,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",EF_F_02_S_TL,Los_Angeles,A,"","","","","",2020-04-09T19:02:04.811Z UTC
@p:ubcv:r:23d5041c-25728cb4 Totem Cesnaem Unsorted Points HRV_01_RETURN_AIR_TEMP,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL28,✓,HRV_01_RETURN_AIR_TEMP,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46455,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:38.438-07:00 Los_Angeles,"","","",HRV_01_RETURN_AIR_TEMP,✓,AI5,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_EAT_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.839Z UTC
@p:ubcv:r:23d50425-9e3f7977 Totem Cesnaem Unsorted Points HRV_03_ENAB,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL6,✓,HRV_03_ENAB,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2019-03-11T14:14:06-07:00 Los_Angeles,"","",10,2019-03-11T13:24:33-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.626-07:00 Los_Angeles,"","","",HRV_03_ENAB,✓,BO1104,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_03_ENAB_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:52:13.801Z UTC
@p:ubcv:r:239068fb-82223f20 Totem Cesnaem Unsorted Points MV_ELEC_LIGHTING_KW,"",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"",TL24,✓,MV_ELEC_LIGHTING_KW,"","",@p:ubcv:r:23906676-498db761 Totem 541.0 Totem CSNM residence (530000),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2018-06-01T14:45:00-07:00 Los_Angeles,"","",297,2018-05-29T12:45:00-07:00 Los_Angeles,ok,"","",Number,2020-05-12T20:33:22.316-07:00 Los_Angeles,2018-11-28T16:32:56.674-08:00 Los_Angeles,"","",MV_ELEC_LIGHTING_KW,✓,AV1026,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_ELEC_LIGHTING_KW_TL,Los_Angeles,kW,"","","","","",2020-04-09T19:02:04.638Z UTC
@p:ubcv:r:23d50425-1a2791cc Totem Cesnaem Unsorted Points HRV_02_HEAT_REQ_FLAG_BV,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL18,✓,HRV_02_HEAT_REQ_FLAG_BV,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-04-06T14:07:32-07:00 Los_Angeles,"","",66,2019-02-03T11:49:09-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.749-07:00 Los_Angeles,"","","",HRV_02_HEAT_REQ_FLAG_BV,✓,BV16,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_02_HEAT_REQ_FLAG_BV_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:26.89Z UTC
@p:ubcv:r:23d50402-1e41019b Totem Cesnaem Unsorted Points MV_BTU_SPACE_HTG_BTU2_KWH_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL110,✓,MV_BTU_SPACE_HTG_BTU2_KWH_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",44779,2019-01-15T10:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:34.944-07:00 Los_Angeles,"","","",MV_BTU_SPACE_HTG_BTU2_KWH_MUX,✓,AV1045,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",MV_BTU_SPACE_HTG_BTU2_KWH_TL,Los_Angeles,kWh,"","","","","",2020-04-09T19:02:04.763Z UTC
@p:ubcv:r:23d50425-3da93bc3 Totem Cesnaem Unsorted Points HRV_03_HEATING_VALVE,"",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"",TL47,✓,HRV_03_HEATING_VALVE,"","",@p:ubcv:r:23d50328-3e1e256c Totem TOTEM_HRV2_HRV3_OAT_CP792400 (530400),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",46454,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:32.849-07:00 Los_Angeles,"","","",HRV_03_HEATING_VALVE,✓,AO1402,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_03_HEATING_VALVE_TL,Los_Angeles,%,"","","","","",2020-04-09T19:02:04.883Z UTC
@p:ubcv:r:23d5041c-b8d8a454 Totem Cesnaem Unsorted Points HRV_01_CU4_DX_CLG_1_CMD,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL8,✓,HRV_01_CU4_DX_CLG_1_CMD,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T17:17:45-07:00 Los_Angeles,"","",2210,2019-04-01T19:24:52-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.808-07:00 Los_Angeles,"","","",HRV_01_CU4_DX_CLG_1_CMD,✓,BO8,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_CU4_DX_CLG_1_CMD_TL,Los_Angeles,"","","","","","",2020-04-08T18:52:29.105Z UTC
@p:ubcv:r:23d5041c-68507b92 Totem Cesnaem Unsorted Points HRV_01_ENAB,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL2,✓,HRV_01_ENAB,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T08:00:01-07:00 Los_Angeles,"","",978,2019-01-14T00:00:01-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.913-07:00 Los_Angeles,"","","",HRV_01_ENAB,✓,BO1,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_ENAB_TL,Los_Angeles,"","","","","","",2020-04-08T18:51:21.143Z UTC
@p:ubcv:r:23d50403-9e53c899 Totem Cesnaem Unsorted Points BACNET_FC1_RETURN_AIR_TEMPERATURE_MUX,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL174,✓,BACNET_FC1_RETURN_AIR_TEMPERATURE_MUX,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T20:15:00-07:00 Los_Angeles,"","",45042,2019-01-14T09:45:00-08:00 Los_Angeles,ok,"","",Number,2020-05-12T20:27:32.996-07:00 Los_Angeles,"","","",BACNET_FC1_RETURN_AIR_TEMPERATURE_MUX,✓,AV2015,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",BACNET_FC1_RETURN_AIR_TEMPERATURE_MUX_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:04.64Z UTC
@p:ubcv:r:23d5041c-5915fb67 Totem Cesnaem Unsorted Points HRV_01_CUSTODIAL_MODE_BV,"",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"",TL12,✓,HRV_01_CUSTODIAL_MODE_BV,"","",@p:ubcv:r:23d50328-d9155fb3 Totem TOTEM_HRV1_CP792300 (530300),"","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-05-12T05:00:00-07:00 Los_Angeles,"","",970,2019-01-13T21:00:00-08:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:31.857-07:00 Los_Angeles,"","","",HRV_01_CUSTODIAL_MODE_BV,✓,BV12,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",HRV_01_CUSTODIAL_MODE_BV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:53.936Z UTC
@p:ubcv:r:23d50403-cbcf5571 Totem Cesnaem Unsorted Points P3 DHW_P3_STATUS,"",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"",TL17,✓,DHW_P3_STATUS,"","",@p:ubcv:r:23d5035b-7b870f94 Totem TOTEM_BSMNT_MECH_HRV4_HRV5_FC1_FC2AB_CP792100 (530100),"","","","","","",$equipRef $equipName $bmsName,"","","","","","","OFF,ON",P3,@p:ubcv:r:239068eb-ba7aaf6b Totem Cesnaem Unsorted Points,✓,"","",@p:ubcv:r:239068eb-41689055 Totem Cesnaem Unsorted Points,"",✓,"","","",2020-04-11T09:35:07-07:00 Los_Angeles,"","",67,2019-05-11T17:50:36-07:00 Los_Angeles,ok,"","",Bool,2020-05-12T20:27:32.419-07:00 Los_Angeles,"","","",DHW_P3_STATUS,✓,BV12,✓,"","","","","","","",@p:ubcv:r:216174bf-36ca68c5 Totem Cesnaem,"","","","","","","","",DHW_P3_STATUS_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:28.65Z UTC
