id,air,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,bypass,chilled,cmd,connRef,damper,disMacro,discharge,enable,entering,enum,equipName,equipRef,esc,exhaust,fan,groupRef,heating,his,hisEnd,hisSize,hisStart,hisStatus,hot,kind,lastSynced,leaving,navName,noTagMatch,objectId,outside,point,pump,run,sensor,siteRef,sp,speed,tagTableRef,temp,tlName,tz,unit,valve,water,zone,mod
@p:ubcv:r:2512d579-a4159042 Marine Drive Res #1 Unsorted Points M4_DRY11_12_RUN_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL22,✓,M4_DRY11_12_RUN_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:32:46-07:00 Los_Angeles,4396,2019-09-13T03:18:47-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:51.62-07:00 Los_Angeles,"",M4_DRY11_12_RUN_S_BV,✓,BV13,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY11_12_RUN_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:17.649Z UTC
@p:ubcv:r:2512d59a-4208d314 Marine Drive Res #1 Unsorted Points M6_DRYRS,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL11,✓,M6_DRYRS,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:31-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.495-07:00 Los_Angeles,"",M6_DRYRS,✓,AV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.764Z UTC
@p:ubcv:r:2512d552-689fa9e0 Marine Drive Res #1 Unsorted Points M_DHW_BLR1_STG2,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL60,✓,M_DHW_BLR1_STG2,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T09:00:00-07:00 Los_Angeles,1059,2019-09-17T09:00:04-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:23.997-07:00 Los_Angeles,"",M_DHW_BLR1_STG2,✓,BO1401,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_BLR1_STG2_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:23.285Z UTC
@p:ubcv:r:2512d579-a0ac5994 Marine Drive Res #1 Unsorted Points M4_LDRY_SAD_AV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL15,✓,M4_LDRY_SAD_AV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:24-07:00 Los_Angeles,15242,2019-09-13T13:37:58-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.651-07:00 Los_Angeles,"",M4_LDRY_SAD_AV,✓,AV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_LDRY_SAD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.341Z UTC
@p:ubcv:r:2512d563-6e06030d Marine Drive Res #1 Unsorted Points M_WWHP_TK1_T,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL8,✓,M_WWHP_TK1_T,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:37-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:36:32.724-07:00 Los_Angeles,"",M_WWHP_TK1_T,✓,AI9,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_TK1_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.312Z UTC
@p:ubcv:r:2512d563-b1b437dc Marine Drive Res #1 Unsorted Points M_AHU103_SF_C_BV,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL31,✓,M_AHU103_SF_C_BV,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2019-08-13T17:20:18-07:00 Los_Angeles,1,2019-08-13T17:20:18-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:36:31.273-07:00 Los_Angeles,"",M_AHU103_SF_C_BV,✓,BV2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_AHU103_SF_C_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:10.354Z UTC
@p:ubcv:r:2512d59b-09131d40 Marine Drive Res #1 Unsorted Points M6_LDRY_SAD_AV,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL15,✓,M6_LDRY_SAD_AV,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:33-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.71-07:00 Los_Angeles,"",M6_LDRY_SAD_AV,✓,AV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.765Z UTC
@p:ubcv:r:2512d552-51882961 Marine Drive Res #1 Unsorted Points M_DHW_BLR3_EN_BV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL77,✓,M_DHW_BLR3_EN_BV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-03T14:51:31-07:00 Los_Angeles,152,2019-09-12T09:07:55-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24-07:00 Los_Angeles,"",M_DHW_BLR3_EN_BV,✓,BV20,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_BLR3_EN_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:42.387Z UTC
@p:ubcv:r:2512d552-7aed8039 Marine Drive Res #1 Unsorted Points M_DCP301_S,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL28,✓,M_DCP301_S,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.005-07:00 Los_Angeles,"",M_DCP301_S,✓,AI1201,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP301_S_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.272Z UTC
@p:ubcv:r:2512d552-31c2c267 Marine Drive Res #1 Unsorted Points M_DHW_BLR1_RW_SP_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL91,✓,M_DHW_BLR1_RW_SP_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.01-07:00 Los_Angeles,"",M_DHW_BLR1_RW_SP_AV,✓,AV16,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_BLR1_RW_SP_AV_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.273Z UTC
@p:ubcv:r:2512d56c-9dad2e11 Marine Drive Res #1 Unsorted Points M_WWHP2_DHW_SWT,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL3,✓,M_WWHP2_DHW_SWT,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:25-07:00 Los_Angeles,15241,2019-09-13T13:37:43-07:00 Los_Angeles,ok,✓,Number,2020-05-12T15:37:57.572-07:00 Los_Angeles,✓,Leaving Hot Water Temp,"",AI3,"",✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:241405e5-786bad4c .+_DHW_SWT(_TL)?,✓,M_WWHP2_DHW_SWT_POLL_TL,Los_Angeles,°C,"",✓,"",2020-04-09T19:02:29.33Z UTC
@p:ubcv:r:2512d56c-5219c7a6 Marine Drive Res #1 Unsorted Points M_WWHP_HP6_C,"",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),TL16,✓,M_WWHP_HP6_C,"","","",@p:ubcv:r:2512d356-2acd116d MDR1 WWHP (651003),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:18-07:00 Los_Angeles,20480,2019-09-12T04:45:38-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:37:57.674-07:00 Los_Angeles,"",M_WWHP_HP6_C,✓,BO6,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_WWHP_HP6_C_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:30.6Z UTC
@p:ubcv:r:2512d579-91e5051c Marine Drive Res #1 Unsorted Points M4_DRY5_6_RUN_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL19,✓,M4_DRY5_6_RUN_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T22:19:52-07:00 Los_Angeles,3738,2019-09-13T18:49:56-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:52.948-07:00 Los_Angeles,"",M4_DRY5_6_RUN_S_BV,✓,BV10,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY5_6_RUN_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:52:58.053Z UTC
@p:ubcv:r:2512d59b-df793ee0 Marine Drive Res #1 Unsorted Points M6_DRY7_A,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL31,✓,M6_DRY7_A,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:25:58-07:00 Los_Angeles,15267,2019-09-13T03:18:57-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:53.255-07:00 Los_Angeles,"",M6_DRY7_A,✓,AI8,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.766Z UTC
@p:ubcv:r:2512d563-55f01638 Marine Drive Res #1 Unsorted Points M_AHU104_HCV_AV,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL15,✓,M_AHU104_HCV_AV,"","",✓,@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,✓,✓,2020-05-12T14:33:32-07:00 Los_Angeles,15242,2019-09-13T13:29:43-07:00 Los_Angeles,ok,✓,Number,2020-05-12T15:36:34.928-07:00 Los_Angeles,"",Heating Valve Cmd,"",AV3,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:2453b6df-d7db47fd .+_(P|\d+)?HCV(_AV|_TL)?,"",M_AHU104_HCV_AV_POLL_TL,Los_Angeles,%,✓,✓,"",2020-04-09T19:02:29.313Z UTC
@p:ubcv:r:2512d552-4467a171 Marine Drive Res #1 Unsorted Points DAY_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL44,✓,DAY_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.016-07:00 Los_Angeles,"",DAY_AV,✓,AV1,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",DAY_AV_POLL_TL,Los_Angeles,_,"","","",2020-04-09T19:15:22.753Z UTC
@p:ubcv:r:2512d59b-3f6cd2cc Marine Drive Res #1 Unsorted Points M6_DRY4_A,"",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL5,✓,M6_DRY4_A,"","","",@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:30-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:54.951-07:00 Los_Angeles,"",M6_DRY4_A,✓,AI5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","","",Los_Angeles,_,"","","",2020-04-09T19:15:22.767Z UTC
@p:ubcv:r:2512d552-adb09e86 Marine Drive Res #1 Unsorted Points M_DCDIS_TEMP_AV,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL50,✓,M_DCDIS_TEMP_AV,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.021-07:00 Los_Angeles,"",M_DCDIS_TEMP_AV,✓,AV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCDIS_TEMP_AV_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.275Z UTC
@p:ubcv:r:2512d59b-061448bc Marine Drive Res #1 Unsorted Points M6_LDRY_EF603_SPD,✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),TL8,✓,M6_LDRY_EF603_SPD,"","",✓,@p:ubcv:r:2512d4be-91638f62 MDR1 M6 LAUNDRY (651006),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,✓,✓,@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:27:41-07:00 Los_Angeles,15271,2019-09-13T03:20:30-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:38:55.197-07:00 Los_Angeles,"",Exhaust Fan Speed Cmd,"",AO2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"",✓,@p:ubcv:r:24423e24-51c58a81 .+_EF(\d+[A-Z]?)?(_VFD)?_SPD(_AV)?(_TL)?,"","",Los_Angeles,%,"","","",2020-04-14T16:49:59.01Z UTC
@p:ubcv:r:2512d589-6d294ec5 Marine Drive Res #1 Unsorted Points M5_LNDRY_VENT,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL12,✓,M5_LNDRY_VENT,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:10-07:00 Los_Angeles,15271,2019-09-13T13:28:45-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:34.839-07:00 Los_Angeles,"",M5_LNDRY_VENT,✓,AV2,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_LNDRY_VENT_POLL_TL,Los_Angeles,_,"","","",2020-04-09T19:15:22.761Z UTC
@p:ubcv:r:2512d589-3230a9f3 Marine Drive Res #1 Unsorted Points M5_LDRY_SAD_AV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL15,✓,M5_LDRY_SAD_AV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:38:11-07:00 Los_Angeles,15271,2019-09-13T13:28:46-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:40:35.069-07:00 Los_Angeles,"",M5_LDRY_SAD_AV,✓,AV5,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_LDRY_SAD_AV_POLL_TL,Los_Angeles,%,"","","",2020-04-09T19:02:29.357Z UTC
@p:ubcv:r:2512d552-5ae2382b Marine Drive Res #1 Unsorted Points M_DCCHWS_T,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL33,✓,M_DCCHWS_T,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16541,2019-09-13T13:28:49-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.027-07:00 Los_Angeles,"",M_DCCHWS_T,✓,AI1302,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCCHWS_T_POLL_TL,Los_Angeles,°C,"","","",2020-04-09T19:02:29.276Z UTC
@p:ubcv:r:2512d552-3f4e1c6d Marine Drive Res #1 Unsorted Points M_DHW_BLR3_STG3,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL69,✓,M_DHW_BLR3_STG3,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-03T12:40:30-07:00 Los_Angeles,252,2019-09-12T09:08:05-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:41:24.034-07:00 Los_Angeles,"",M_DHW_BLR3_STG3,✓,BO1602,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DHW_BLR3_STG3_COV_TL,Los_Angeles,"","","","",2020-04-08T18:54:24.025Z UTC
@p:ubcv:r:2512d579-fbecab29 Marine Drive Res #1 Unsorted Points M4_DRY1_2_S_BV,"",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),TL28,✓,M4_DRY1_2_S_BV,"","","",@p:ubcv:r:2512d37f-39e58641 MDR1 M4 LAUNDRY (651004),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-11T21:45:12-07:00 Los_Angeles,2016,2019-09-12T11:56:41-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:38:51.909-07:00 Los_Angeles,"",M4_DRY1_2_S_BV,✓,BV7,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M4_DRY1_2_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:07.73Z UTC
@p:ubcv:r:2512d563-9833ae4a Marine Drive Res #1 Unsorted Points M_WWHP_DHW_SWT,"",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),TL2,✓,M_WWHP_DHW_SWT,"","","",@p:ubcv:r:2512d272-c1a3e547 MDR1 AHU102 AHU103 AHU104 (651001),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:33:32-07:00 Los_Angeles,15243,2019-09-13T13:29:32-07:00 Los_Angeles,ok,✓,Number,2020-05-12T15:36:32.971-07:00 Los_Angeles,✓,Leaving Hot Water Temp,"",AI10,"",✓,"","",✓,@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","",@p:ubcv:r:241405e5-786bad4c .+_DHW_SWT(_TL)?,✓,M_WWHP_DHW_SWT_POLL_TL,Los_Angeles,°C,"",✓,"",2020-04-09T19:02:29.314Z UTC
@p:ubcv:r:2512d552-b579cc25 Marine Drive Res #1 Unsorted Points M_DCP1_S,"",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),TL26,✓,M_DCP1_S,"","","",@p:ubcv:r:2512d02b-45514672 MDR1 377.0 MARINE DRIVE RESIDENCE (65100),"",$equipRef $bmsName,"","","","","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T14:34:08-07:00 Los_Angeles,16539,2019-09-13T13:33:59-07:00 Los_Angeles,ok,"",Number,2020-05-12T15:41:24.042-07:00 Los_Angeles,"",M_DCP1_S,✓,AI1101,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M_DCP1_S_POLL_TL,Los_Angeles,A,"","","",2020-04-09T19:02:29.277Z UTC
@p:ubcv:r:2512d589-80ab53f2 Marine Drive Res #1 Unsorted Points M5_DRY7_8_RUN_S_BV,"",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),TL20,✓,M5_DRY7_8_RUN_S_BV,"","","",@p:ubcv:r:2512d37c-0e69997b MDR1 M5 LAUNDRY (651005),"",$equipRef $bmsName,"","","","OFF,ON","",@p:ubcv:r:2512d550-47e30f9e Marine Drive Res #1 Unsorted Points,✓,"","",@p:ubcv:r:2512d550-c06d6a44 Marine Drive Res #1 Unsorted Points,"",✓,2020-05-12T10:59:18-07:00 Los_Angeles,1700,2019-09-11T16:52:30-07:00 Los_Angeles,ok,"",Bool,2020-05-12T15:40:31.435-07:00 Los_Angeles,"",M5_DRY7_8_RUN_S_BV,✓,BV11,"",✓,"","","",@p:ubcv:r:250aa0be-43def258 Marine Drive Res #1,"","","","",M5_DRY7_8_RUN_S_BV_COV_TL,Los_Angeles,"","","","",2020-04-08T18:53:03.61Z UTC
